"cluster","threshold","distance","on_edge","criterion"
"south",0.5,32.5692351283268,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.7061926939479,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.4011434761852,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.6122120583905,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.8250260804193,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.0391069670235,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.2658484577591,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.5184830716876,TRUE,"Zero contour (P = 0.50)"
"south",0.5,29.6435293991085,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.1080663767622,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.6943880673666,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.3780424000134,TRUE,"Zero contour (P = 0.50)"
"south",0.5,30.5977248883258,TRUE,"Zero contour (P = 0.50)"
"south",0.5,30.320281728989,TRUE,"Zero contour (P = 0.50)"
"south",0.5,30.0734400496284,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.1484131041334,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.5343941582774,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.9453603355872,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.1000467750768,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.2347586464888,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.3384364242734,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.4534491871864,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.5541101473287,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.6832306996211,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.3016134119225,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.510666995021,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.7217355772264,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.9328041594317,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.143872741637,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.3549413238424,TRUE,"Zero contour (P = 0.50)"
"south",0.5,31.0466050857833,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.0775001176758,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.0924533018839,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.3375279047762,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.4492993337105,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.2812262170034,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.0213918516155,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.0104655074199,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.3761359575443,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.7659459826916,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.0852507993987,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.3366412675406,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.4453487215599,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.5405228563549,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.6626482172961,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.8114565659165,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.9866258425019,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.1864472561159,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.3944276882914,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.6190939653467,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.8049051649359,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.931567317722,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.0839906041591,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.2618671526393,TRUE,"Zero contour (P = 0.50)"
"south",0.5,32.9976566244469,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.3357747558438,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.975271994839,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.7846861155517,TRUE,"Zero contour (P = 0.50)"
"south",0.5,33.6226786743582,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.321202274961,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.5225615141492,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.7438483409143,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.9914796642174,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.2649158158544,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.886853079148,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.2341003694607,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.6046556568894,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.9978370480888,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.1926013945365,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.3349267960755,TRUE,"Zero contour (P = 0.50)"
"south",0.5,34.6115044961305,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.300378786772,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.2235768484363,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.8297565990463,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.6009258806609,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.4753298135878,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.3774748069317,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.3075915145323,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.2658462241982,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.2523388978695,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.2671019810449,TRUE,"Zero contour (P = 0.50)"
"south",0.5,35.3101000143349,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.2782494318651,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.4785106052087,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.6787717785523,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.8790329518959,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.0792941252395,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.2795552985831,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.1843316751781,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.4680944771244,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.775494792867,TRUE,"Zero contour (P = 0.50)"
"south",0.5,36.3079991313914,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.2574259436761,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.3059833894774,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.3733149994298,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.4671395751928,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.5845141664082,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.7111863295768,TRUE,"Zero contour (P = 0.50)"
"south",0.5,37.8621538296319,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.2366024554863,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.4368636288299,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.6371248021735,TRUE,"Zero contour (P = 0.50)"
"south",0.5,38.8484411666259,TRUE,"Zero contour (P = 0.50)"
"south",0.5,39.6163013139845,TRUE,"Zero contour (P = 0.50)"
